#IFR	BER
10      1.186415e-02
12      5.429840e-03
14      2.277773e-03
16      9.114788e-04
18      3.596857e-04
20      1.338779e-04
22      5.012422e-05
24      1.834333e-05
26      5.545659e-06
28      1.990749e-06
32	1.421964e-07
34	7.109819e-08
36	7.109819e-08
38	0.000000e+00
40	1.421964e-07
42	2.132946e-07
44	2.843928e-07
46	1.635258e-06
48	3.270517e-06
50	7.820801e-06
